748,2,10,2
749,5,1,3
750,9,11,18
751,2,6,6
752,9,8,8
753,1,6,5
754,2,7,17
755,2,6,7
756,6,13,15
757,8,11,14
758,2,18,17
759,1,18,9
760,3,10,1
761,6,11,11
762,6,12,16
763,0,17,10
764,1,12,4
765,2,5,3
766,7,17,16
767,0,13,6
768,5,4,16
769,4,6,1
770,6,1,13
771,1,6,13
772,6,3,2
773,4,2,15
774,0,3,16
775,2,16,1
776,2,16,11
777,6,3,10
778,0,5,18
779,5,9,13
780,9,17,1
781,1,18,11
782,7,12,10
783,6,14,17
784,7,13,2
785,0,12,11
786,3,3,7
787,9,12,10
788,6,6,8
789,8,12,8
790,3,3,10
791,0,14,18
792,3,3,17
793,4,13,15
794,7,6,4
795,7,13,15
796,1,2,6
797,4,17,2
798,7,1,13
799,2,13,4
800,7,8,1
801,1,2,11
802,4,2,13
803,7,10,0
804,4,12,10
805,4,17,17
806,8,5,18
807,4,18,13
808,7,14,18
809,7,4,1
810,5,0,11
811,3,7,9
812,7,14,12
813,2,18,1
814,0,4,13
815,8,16,6
816,9,7,1
817,5,12,15
818,8,0,6
819,3,12,12
820,6,5,5
821,2,10,7
822,0,18,1
823,8,16,4
824,7,5,14
825,3,10,8
826,7,5,14
827,6,18,3
828,5,16,6
829,3,1,4
830,1,0,9
831,3,16,18
832,2,1,4
833,2,15,4
834,5,1,8
835,4,0,18
836,1,3,2
837,2,0,13
838,9,9,1
839,2,0,5
840,7,9,14
841,0,8,12
842,7,8,15
843,2,18,2
844,1,16,11
845,3,11,5
846,2,1,3
847,0,17,3
848,2,13,4
849,4,14,1
850,7,15,2
851,9,3,11
852,8,17,7
853,9,2,9
854,0,11,6
855,7,0,3
856,7,11,18
857,0,15,6
858,7,8,0
859,8,16,2
860,4,5,17
861,6,3,1
862,3,11,9
863,3,17,8
864,0,1,13
865,1,1,14
866,3,1,1
867,7,1,12
868,0,13,1
869,1,13,3
870,3,14,0
871,1,14,12
872,4,1,18
873,2,2,9
874,3,9,4
875,8,18,16
876,4,17,18
877,2,7,3
878,3,18,13
879,7,12,7
880,8,16,7
881,4,4,5
882,3,18,5
883,0,8,2
884,9,13,7
885,0,4,14
886,0,1,18
887,1,17,16
888,0,3,5
889,4,13,14
890,4,14,6
891,6,13,14
892,7,17,0
893,6,14,17
894,1,6,5
895,1,14,3
896,3,15,18
897,7,16,3
898,3,10,6
899,5,6,11
900,2,0,11
901,6,0,9
902,6,4,9
903,5,7,0
904,8,2,5
905,7,3,15
906,1,1,5
907,6,6,16
908,8,8,14
909,8,14,13
910,5,14,9
911,3,5,7
912,0,14,2
913,4,12,1
914,0,10,5
915,1,16,10
916,3,8,14
917,8,2,7
918,8,2,13
919,0,10,9
920,6,10,17
921,9,2,0
922,9,0,3
923,9,6,6
924,5,0,6
925,5,8,16
926,8,1,15
927,6,15,7
928,0,18,3
929,0,12,12
930,4,3,12
931,2,9,9
932,3,3,4
933,2,1,1
934,7,7,6
935,2,8,1
936,2,15,13
937,5,12,7
938,9,15,8
939,8,0,0
940,9,4,1
941,1,0,16
942,7,16,12
943,4,0,3
944,0,16,5
945,3,1,2
946,0,15,3
947,1,5,10
948,3,12,0
949,8,11,8
950,3,14,2
951,9,3,1
952,6,4,0
953,1,2,11
954,4,8,9
955,7,11,17
956,0,9,18
957,3,16,9
958,7,2,18
959,8,8,8
960,9,9,8
961,1,8,10
962,1,4,5
963,6,0,2
964,6,14,0
965,6,2,2
966,6,8,16
967,9,13,17
968,1,6,18
969,9,16,6
970,9,7,14
971,4,5,17
972,2,10,10
973,1,6,12
974,7,4,1
975,0,5,3
976,6,0,13
977,8,17,16
978,1,1,0
979,9,13,8
980,2,11,2
981,9,16,6
982,0,4,6
983,4,0,2
984,7,6,14
985,8,11,15
986,3,5,9
987,1,4,12
988,2,16,18
989,0,2,12
990,1,5,1
991,5,15,11
992,8,7,2
993,4,16,7
994,6,0,13
995,3,17,11
996,8,9,3
997,1,12,6
998,3,6,0
999,8,4,4
1000,5,14,3
1001,0,13,8
1002,8,3,18
1003,4,4,5
1004,8,12,12
1005,1,16,6
1006,1,15,7
1007,8,3,10
1008,9,15,13
1009,6,16,3
1010,0,7,7
1011,8,9,4
1012,6,8,9
1013,1,6,9
1014,3,9,16
1015,4,8,5
1016,1,16,15
1017,6,18,6
1018,0,5,2
1019,5,1,14
1020,1,2,10
1021,1,15,6
1022,0,10,2
1023,0,14,17
1024,3,15,10
1025,5,16,4
1026,0,2,12
1027,0,16,17
1028,6,4,2
1029,6,17,3
1030,3,14,8
1031,3,10,3
1032,6,3,13
1033,3,11,6
1034,6,16,7
1035,6,0,3
1036,0,0,8
1037,7,0,8
1038,2,17,17
1039,2,18,1
1040,7,5,14
1041,5,14,14
1042,5,11,7
1043,2,6,16
1044,8,3,4
1045,5,1,12
1046,2,18,0
1047,1,6,13
1048,1,2,7
1049,4,12,15
1050,3,5,16
1051,2,10,9
1052,0,12,18
1053,3,0,3
1054,1,3,7
1055,5,12,15
1056,3,2,6
1057,7,12,3
1058,6,13,16
1059,8,14,5
1060,9,17,10
1061,1,6,1
1062,6,3,7
1063,4,12,16
1064,9,6,17
1065,3,10,12
1066,9,10,8
1067,0,12,0
1068,9,2,1
1069,6,10,9
1070,3,13,10
1071,6,3,4
1072,0,5,18
1073,7,7,0
1074,3,14,7
1075,8,9,12
1076,0,2,16
1077,0,8,11
1078,0,4,7
1079,6,5,17
1080,6,0,2
1081,6,10,5
1082,9,6,5
1083,2,11,5
1084,5,17,8
1085,4,4,17
1086,4,7,0
1087,6,14,4
1088,3,6,11
1089,6,2,7
1090,0,7,6
1091,8,5,5
1092,6,11,9
1093,0,1,11
1094,6,6,5
1095,2,6,2
1096,7,18,2
1097,5,14,16
1098,1,0,15
1099,2,15,9
1100,7,6,13
1101,8,15,13
1102,8,2,6
1103,0,7,1
1104,9,13,0
1105,4,3,13
1106,9,18,2
1107,7,5,8
1108,2,4,11
1109,0,11,17
1110,2,1,11
1111,8,3,13
1112,3,18,17
1113,8,7,13
1114,9,13,18
1115,1,14,14
1116,5,9,17
1117,5,10,11
1118,4,15,5
1119,7,13,16
1120,5,13,11
1121,3,14,3
1122,8,8,12
1123,3,1,3
1124,3,14,9
1125,6,5,3
1126,2,12,0
1127,8,5,10
1128,4,10,6
1129,3,18,2
1130,7,16,6
1131,1,7,7
1132,2,1,14
1133,4,18,12
1134,1,8,1
1135,6,6,12
1136,9,7,11
1137,0,13,7
1138,5,7,9
1139,8,8,8
1140,6,17,2
1141,1,16,7
1142,8,13,9
1143,6,8,2
1144,1,2,0
1145,4,4,4
1146,2,2,6
1147,6,9,12
1148,2,8,5
1149,7,1,9
1150,2,1,2
1151,2,13,9
1152,0,3,17
1153,8,12,12
1154,6,5,2
1155,9,8,13
1156,1,2,9
1157,7,10,14
1158,1,3,0
1159,8,5,14
1160,8,12,6
1161,0,6,12
1162,7,13,1
1163,3,11,15
1164,8,17,1
1165,0,0,3
1166,3,12,8
1167,4,12,6
1168,3,18,16
1169,7,12,6
1170,7,8,9
1171,9,3,2
1172,2,16,16
1173,3,18,2
1174,1,15,11
1175,9,18,2
1176,1,12,17
1177,9,13,8
1178,6,17,10
1179,3,18,15
1180,3,8,1
1181,3,12,12
1182,1,12,16
1183,0,7,2
1184,6,14,14
1185,1,13,0
1186,4,12,15
1187,1,14,10
1188,0,2,11
1189,0,11,14
1190,1,5,2
1191,1,4,0
1192,6,6,9
1193,5,15,8
1194,4,5,17
1195,6,2,13
1196,2,5,3
1197,0,5,6
1198,7,13,5
1199,9,18,16
1200,8,10,10
1201,7,18,18
1202,2,4,13
1203,0,7,1
1204,6,5,12
1205,8,6,13
1206,1,10,7
1207,4,14,10
1208,3,10,6
1209,7,10,15
1210,0,7,9
1211,6,5,7
1212,1,2,13
1213,8,8,9
1214,5,18,10
1215,7,18,12
1216,8,17,9
1217,4,16,3
1218,8,8,7
1219,3,14,7
1220,9,6,6
1221,9,2,4
1222,9,10,10
1223,8,18,4
1224,7,16,6
1225,6,14,14
1226,6,13,5
1227,3,14,14
1228,5,15,5
1229,1,5,13
1230,5,3,4
1231,9,8,0
1232,1,7,4
1233,4,13,10
1234,1,6,7
1235,5,4,0
1236,7,17,10
1237,0,7,0
1238,1,13,18
1239,5,7,14
1240,2,6,15
1241,0,11,12
1242,8,5,5
1243,8,15,13
1244,5,4,13
1245,6,0,10
1246,7,6,13
1247,3,6,12
1248,2,16,7
1249,4,0,9
1250,7,1,13
1251,2,1,15
1252,5,18,14
1253,8,4,3
1254,2,0,13
1255,4,16,3
1256,9,4,13
1257,2,18,5
1258,1,18,8
1259,8,2,2
1260,1,4,4
1261,9,13,13
1262,8,0,4
1263,8,11,4
1264,8,6,4
1265,9,14,18
1266,0,7,18
1267,4,11,0
1268,3,9,14
1269,3,9,8
1270,1,12,9
1271,8,5,3
1272,4,3,8
1273,6,4,4
1274,3,14,4
1275,3,7,10
1276,5,2,4
1277,2,8,6
1278,2,18,6
1279,8,18,7
1280,3,7,14
1281,8,16,13
1282,9,15,17
1283,5,18,6
1284,8,1,7
1285,9,17,3
1286,8,7,9
1287,9,14,16
1288,1,11,5
1289,6,18,17
1290,5,3,14
1291,9,17,17
1292,4,7,0
1293,4,2,12
1294,8,10,3
1295,0,0,13
1296,7,16,13
1297,2,12,18
1298,9,11,3
1299,7,1,8
1300,4,2,6
1301,1,14,12
1302,6,9,5
1303,4,14,12
1304,4,5,17
1305,9,7,11
1306,1,18,15
1307,2,5,0
1308,5,5,0
1309,6,13,3
1310,0,14,11
1311,8,1,4
1312,6,4,13
1313,1,11,3
1314,9,12,7
1315,4,4,5
1316,5,0,2
1317,9,11,4
1318,5,7,6
1319,0,8,3
1320,7,11,11
1321,2,16,4
1322,0,17,1
1323,0,14,7
1324,4,18,0
1325,2,12,12
1326,6,16,15
1327,6,16,12
1328,5,0,15
1329,5,15,14
1330,2,15,0
1331,8,15,1
1332,1,7,15
1333,7,7,0
1334,3,0,0
1335,1,9,14
1336,4,14,6
1337,5,3,9
1338,6,3,2
1339,5,2,7
1340,1,11,8
1341,4,9,10
1342,7,0,17
1343,0,3,15
1344,9,13,2
1345,4,10,14
1346,3,12,16
1347,8,8,7
1348,2,7,0
1349,8,1,12
1350,4,2,2
1351,7,11,5
1352,2,12,7
1353,3,3,3
1354,1,11,13
1355,5,7,0
1356,2,9,6
1357,9,9,5
1358,8,18,13
1359,9,3,3
1360,7,9,15
1361,9,10,5
1362,5,4,15
1363,1,3,1
1364,4,13,5
1365,0,16,6
1366,8,12,12
1367,2,4,10
1368,3,9,2
1369,8,1,7
1370,9,3,17
1371,1,9,5
1372,1,15,16
1373,3,17,0
1374,2,0,2
1375,4,13,8
1376,9,16,2
1377,3,16,2
1378,1,0,5
1379,7,15,14
1380,4,1,11
1381,6,7,2
1382,2,17,12
1383,8,5,17
1384,9,0,2
1385,5,4,1
1386,3,9,2
1387,9,13,11
1388,5,3,8
1389,5,1,1
1390,6,8,14
1391,7,16,2
1392,2,11,16
1393,4,8,14
1394,6,2,11
1395,3,12,1
1396,1,16,8
1397,0,8,14
1398,7,3,8
1399,2,15,4
1400,5,14,10
1401,4,7,8
1402,7,15,3
1403,6,2,4
1404,1,11,6
1405,1,11,6
1406,9,11,16
1407,8,18,15
1408,1,10,14
1409,0,1,9
1410,1,15,6
1411,3,17,11
1412,1,6,1
1413,1,0,5
1414,1,5,11
1415,7,14,8
1416,3,14,2
1417,9,4,6
1418,6,9,9
1419,8,11,1
1420,4,0,1
1421,6,5,7
1422,8,12,10
1423,4,3,0
1424,9,3,16
1425,4,14,13
1426,7,12,14
1427,9,17,4
1428,7,16,11
1429,6,18,10
1430,8,13,9
1431,4,14,0
1432,9,6,12
1433,7,18,9
1434,0,18,6
1435,1,2,3
1436,6,13,17
1437,1,2,5
1438,5,3,10
1439,9,11,18
1440,0,15,11
1441,4,1,14
1442,3,4,6
1443,4,2,5
1444,1,11,0
1445,3,1,5
1446,0,17,14
1447,8,16,18
1448,4,0,8
1449,6,1,9
1450,2,14,16
1451,2,4,7
1452,6,17,10
1453,5,13,18
1454,3,8,10
1455,6,8,16
1456,2,9,6
1457,1,16,17
1458,1,5,5
1459,8,0,11
1460,6,1,11
1461,0,2,3
1462,4,9,15
1463,0,10,0
1464,1,0,12
1465,9,0,5
1466,7,0,15
1467,1,2,1
1468,3,10,6
1469,7,10,4
1470,7,12,8
1471,8,5,4
1472,7,13,6
1473,7,12,10
1474,3,13,12
1475,9,11,7
1476,7,9,2
1477,7,9,15
1478,7,2,8
1479,2,6,17
1480,1,17,0
1481,2,17,7
1482,8,17,9
1483,6,18,13
1484,4,0,12
1485,0,9,0
1486,7,9,4
1487,9,4,17
1488,8,2,3
1489,6,10,1
1490,8,0,9
1491,4,0,4
1492,9,8,14
1493,1,11,16
1494,7,18,16
1495,2,3,15
1496,2,9,2
1497,8,12,18
1498,5,3,8
1499,8,8,11
1500,1,12,9
1501,2,3,13
1502,2,2,17
1503,4,7,15
1504,1,16,4
1505,2,16,6
1506,5,11,4
1507,2,6,16
1508,8,6,9
1509,1,9,0
1510,8,0,18
1511,1,8,3
1512,8,10,9
1513,6,6,12
1514,0,10,11
1515,2,2,16
1516,4,2,15
1517,1,8,3
1518,3,3,10
1519,6,1,5
1520,7,2,2
1521,7,2,8
1522,4,12,16
1523,4,4,11
1524,3,15,8
1525,3,8,9
1526,4,8,5
1527,5,17,4
1528,2,5,13
1529,4,9,16
1530,3,5,7
1531,7,1,15
1532,8,6,15
1533,4,16,15
1534,4,11,0
1535,4,5,2
1536,5,2,3
1537,4,9,17
1538,3,12,18
1539,2,16,12
1540,8,1,13
1541,4,8,9
1542,5,0,6
1543,5,11,1
1544,4,9,9
1545,1,5,9
1546,4,2,18
1547,2,8,12
1548,5,15,7
1549,1,18,10
1550,6,16,3
1551,4,18,8
1552,3,11,9
1553,4,15,13
1554,4,11,6
1555,0,6,4
1556,8,18,8
1557,8,8,12
1558,4,10,1
1559,5,8,8
1560,7,18,9
1561,5,14,2
1562,6,12,14
1563,9,9,3
1564,1,10,5
1565,6,6,1
1566,7,12,1
1567,2,10,6
1568,0,3,3
1569,1,9,5
1570,4,10,8
1571,5,6,3
1572,6,1,13
1573,0,13,0
1574,0,16,14
1575,2,15,9
1576,7,17,6
1577,5,8,18
1578,6,12,3
1579,0,3,11
1580,6,12,0
1581,2,2,3
1582,9,11,4
1583,1,13,13
1584,7,10,1
1585,7,9,18
1586,5,17,6
1587,2,1,15
1588,5,0,14
1589,6,17,14
1590,4,14,4
1591,1,11,18
1592,4,18,11
1593,3,9,2
1594,3,10,12
1595,3,17,16
1596,0,16,16
1597,3,17,8
1598,5,8,0
1599,5,16,4
1600,8,7,0
1601,9,1,15
1602,7,11,8
1603,3,2,15
1604,1,9,12
1605,3,13,9
1606,3,17,18
1607,3,6,16
1608,4,0,0
1609,4,11,14
1610,2,5,4
1611,3,5,2
1612,3,17,11
1613,8,17,6
1614,1,11,6
1615,7,6,13
1616,7,9,0
1617,0,11,8
1618,7,7,18
1619,4,15,8
1620,5,15,7
1621,1,16,11
1622,4,0,6
1623,2,6,14
1624,4,15,13
1625,3,5,8
1626,9,11,14
1627,9,12,5
1628,4,15,2
1629,9,2,2
1630,9,5,15
1631,1,8,7
1632,8,16,13
1633,1,2,1
1634,6,5,2
1635,7,15,0
1636,5,6,14
1637,5,11,8
1638,4,12,2
1639,9,10,1
1640,7,12,16
1641,6,2,9
1642,5,17,2
1643,9,18,10
1644,2,14,0
1645,4,5,6
1646,0,0,9
1647,7,14,12
1648,8,11,5
1649,5,2,0
1650,5,0,14
1651,0,11,1
1652,0,3,10
1653,9,15,3
1654,9,5,10
1655,8,11,18
1656,2,16,15
1657,5,10,8
1658,4,18,12
1659,8,9,6
1660,3,8,5
1661,6,13,5
1662,3,9,1
1663,6,15,3
1664,0,0,9
1665,6,5,2
