187,5,10,0
188,0,5,6
189,1,6,15
190,1,10,5
191,1,12,5
192,0,15,5
193,9,12,13
194,0,2,14
195,3,8,10
196,1,14,16
197,6,4,11
198,4,2,10
199,2,0,5
200,3,15,15
201,6,0,7
202,1,5,0
203,1,12,16
204,1,13,9
205,3,6,6
206,9,5,2
207,5,2,0
208,2,11,1
209,9,14,11
210,4,9,9
211,5,0,13
212,9,15,9
213,3,1,4
214,9,14,11
215,0,12,1
216,3,1,1
217,6,6,6
218,5,8,8
219,5,5,5
220,7,9,3
221,2,2,16
222,2,10,2
223,7,7,13
224,1,9,12
225,2,8,12
226,8,5,2
227,4,8,16
228,1,6,4
229,7,9,1
230,3,10,14
231,3,1,0
232,8,16,14
233,8,9,1
234,7,2,2
235,9,9,3
236,2,7,0
237,2,2,10
238,4,1,15
239,1,12,1
240,5,7,16
241,9,2,11
242,8,6,7
243,7,2,4
244,2,14,7
245,3,0,2
246,0,10,2
247,4,0,11
248,4,13,9
249,2,8,10
250,4,14,6
251,1,1,10
252,9,3,11
253,5,13,5
254,7,10,11
255,7,14,10
256,2,13,0
257,8,3,10
258,2,9,6
259,6,13,14
260,8,4,0
261,5,15,2
262,7,1,15
263,7,4,14
264,9,8,15
265,1,5,9
266,8,12,11
267,1,6,13
268,8,10,12
269,0,6,0
270,3,2,3
271,0,1,10
272,1,8,6
273,9,14,1
274,9,15,6
275,4,13,11
276,1,13,2
277,8,9,12
278,2,10,2
279,1,10,7
280,2,5,10
281,9,5,2
282,7,3,6
283,5,8,2
284,9,5,4
285,2,7,15
286,6,11,3
287,4,2,8
288,1,2,15
289,5,5,8
290,8,6,8
291,2,2,5
292,9,7,6
293,2,1,12
294,0,12,13
295,4,4,0
296,0,1,4
297,0,2,14
298,2,1,1
299,8,16,0
300,4,6,5
301,7,16,1
302,1,8,9
303,2,15,8
304,4,0,2
305,0,4,4
306,2,10,16
307,7,7,2
308,4,10,12
309,3,1,4
310,3,15,5
311,0,13,5
312,0,13,4
313,3,13,4
314,1,9,10
315,9,15,15
316,6,14,5
317,5,12,0
318,2,14,5
319,5,15,1
320,9,9,12
321,2,0,3
322,9,9,1
323,3,13,3
324,0,14,8
325,4,1,0
326,2,2,15
327,0,10,3
328,7,2,12
329,1,3,5
330,1,2,8
331,2,6,5
332,1,16,7
333,5,7,15
334,3,12,12
335,3,7,0
336,9,15,7
337,7,2,15
338,8,6,7
339,6,1,5
340,5,11,16
341,6,8,3
342,1,15,13
343,3,2,14
344,8,11,13
345,1,15,10
346,0,5,5
347,5,0,11
348,1,1,1
349,3,4,0
350,1,15,11
351,5,7,13
352,5,0,13
353,6,11,1
354,1,5,7
355,8,4,14
356,5,12,14
357,1,8,11
358,7,13,14
359,9,11,13
360,4,11,9
361,6,12,13
362,2,2,8
363,2,16,10
364,5,9,12
365,0,8,8
366,6,6,3
367,5,3,1
368,6,9,14
369,3,11,7
370,7,5,6
371,2,1,15
372,0,5,15
373,8,8,3
374,8,16,15
375,5,9,8
376,4,6,7
377,1,16,1
378,1,0,11
379,4,5,8
380,0,13,15
381,3,7,0
382,3,3,3
383,7,4,5
384,6,15,8
385,1,16,13
386,6,3,0
387,2,10,11
388,1,15,15
389,9,16,9
390,2,5,1
391,8,14,12
392,6,14,9
393,1,12,13
394,9,10,15
395,5,9,3
396,2,9,2
397,5,13,5
398,4,0,7
399,4,10,6
400,2,1,9
401,8,3,0
402,3,6,9
403,8,14,6
404,2,5,2
405,4,2,7
406,5,14,15
407,0,8,15
408,3,0,10
409,1,15,11
410,7,5,10
411,7,14,11
412,5,14,14
413,7,11,16
414,9,2,16
415,7,0,3
416,1,8,3
417,9,3,12
418,2,14,0
419,1,0,15
420,4,15,2
421,2,7,15
422,9,8,5
423,2,14,9
424,0,9,16
425,4,9,5
426,9,16,15
427,1,14,2
428,4,0,15
429,8,11,4
430,1,7,5
431,8,1,12
432,4,1,3
433,5,4,7
434,9,16,4
435,8,4,14
436,8,16,11
437,3,8,5
438,7,2,14
439,6,13,4
440,0,2,2
441,0,5,14
442,3,16,6
443,0,11,15
444,2,12,11
445,6,3,16
446,6,15,2
447,4,10,2
448,9,3,4
449,3,4,13
450,3,0,14
451,3,14,1
452,2,13,12
453,3,4,0
454,9,5,2
455,1,10,4
456,2,14,3
457,6,2,14
458,8,15,15
459,0,1,10
460,5,1,9
461,6,13,2
462,6,15,13
463,6,5,4
464,3,5,3
465,8,14,12
466,8,11,2
467,2,5,7
468,7,0,13
469,5,15,15
470,8,14,9
471,9,3,0
472,6,1,8
473,1,4,4
474,8,13,9
475,4,16,10
476,1,16,14
477,2,0,3
478,5,15,15
479,9,12,8
480,1,11,9
481,9,4,14
482,7,1,6
483,5,11,1
484,4,1,14
485,0,10,5
486,8,10,12
487,9,4,3
488,9,5,3
489,1,2,16
490,0,14,3
491,5,12,13
492,2,11,14
493,3,1,12
494,7,4,7
495,8,4,2
496,9,4,6
497,4,13,3
498,0,11,11
499,6,4,4
500,3,7,8
501,9,2,3
502,5,11,14
503,2,0,11
504,1,14,11
505,3,0,2
506,1,8,10
507,3,11,6
508,6,4,1
509,5,11,0
510,7,2,2
511,4,16,14
512,2,16,11
513,2,14,9
514,6,4,5
515,3,7,12
516,2,2,6
517,6,10,2
518,5,5,7
519,4,0,1
520,8,8,5
521,9,2,13
522,7,16,0
523,1,16,9
524,3,5,6
525,0,4,10
526,3,3,3
527,8,9,4
528,3,1,14
529,1,8,2
530,9,16,15
531,3,15,8
532,4,13,11
533,4,2,15
534,6,4,3
535,4,10,1
536,2,8,9
537,1,14,14
538,8,11,10
539,2,13,2
540,5,6,1
541,4,9,13
542,8,6,12
543,8,2,4
544,4,14,0
545,0,16,16
546,0,8,1
547,2,8,11
548,3,0,0
549,2,8,15
550,7,14,15
551,7,3,10
552,0,16,8
553,8,8,6
554,7,0,14
555,4,10,11
556,4,7,15
557,7,8,11
558,9,2,5
559,6,9,9
560,9,4,2
561,0,10,11
562,9,5,10
563,8,9,2
564,0,9,10
565,4,4,2
566,6,0,2
567,0,9,6
568,6,11,13
569,3,3,3
570,5,11,14
571,4,15,2
572,8,0,6
573,3,5,9
574,3,4,4
575,9,13,9
576,3,13,9
577,3,1,8
578,3,5,1
579,7,4,11
580,8,10,7
581,0,7,5
582,8,2,5
583,2,6,0
584,1,6,15
585,7,15,7
586,0,12,4
587,6,6,4
588,5,12,14
589,4,4,2
590,3,8,2
591,8,6,12
592,0,9,4
593,9,11,11
594,6,13,5
595,3,0,7
596,8,9,9
597,0,5,4
598,9,0,1
599,9,15,9
600,6,4,4
601,8,1,14
602,6,0,5
603,8,9,7
604,5,15,5
605,7,2,0
606,8,16,1
607,6,9,1
608,0,14,2
609,2,13,16
610,4,10,2
611,0,8,13
612,2,15,6
613,2,9,9
614,3,5,11
615,1,12,14
616,9,9,9
617,7,11,2
618,5,15,5
619,1,8,1
620,0,2,16
621,8,13,3
622,4,5,6
623,6,5,3
624,2,11,11
625,6,0,16
626,7,8,16
627,9,8,2
628,3,9,3
629,2,9,10
630,9,10,1
631,8,7,11
632,2,12,11
633,2,6,16
634,9,14,7
635,2,13,14
636,7,4,5
637,3,4,1
638,5,9,5
639,9,10,6
640,1,1,7
641,8,13,14
642,0,8,16
643,2,12,0
644,0,13,14
645,5,12,12
646,2,7,8
647,1,9,8
648,3,1,16
649,7,3,12
650,6,2,11
651,7,15,13
652,1,12,2
653,2,10,16
654,5,11,5
655,8,7,5
656,0,13,13
657,3,8,7
658,7,9,6
659,2,12,3
660,4,0,10
661,0,3,6
662,9,15,9
663,1,3,14
664,8,4,16
665,6,16,3
666,7,5,11
667,7,7,14
668,4,15,15
669,3,11,4
670,4,13,13
671,9,12,3
672,1,13,5
673,9,7,14
674,5,5,0
675,1,13,12
676,7,10,9
677,3,14,14
678,9,8,0
679,7,5,15
680,6,13,0
681,9,14,2
682,1,9,12
683,3,9,11
684,7,15,10
685,8,4,13
686,3,15,8
687,3,1,3
688,6,13,3
689,7,0,5
690,2,2,5
691,8,3,5
692,5,15,7
693,8,12,8
694,5,3,11
695,1,10,10
696,1,9,7
697,4,11,8
698,4,9,0
699,3,4,15
700,1,11,6
701,0,12,7
702,7,1,9
703,7,13,15
704,0,15,8
705,7,14,7
706,9,3,10
707,4,13,10
708,4,1,15
709,8,1,3
710,5,8,0
711,5,13,14
712,4,15,11
713,0,4,12
714,8,10,6
715,2,11,8
716,1,11,7
717,0,8,11
718,8,8,9
719,4,16,16
720,5,14,9
721,0,14,5
722,4,13,3
723,0,10,10
724,6,8,5
725,1,15,16
726,7,14,16
727,3,6,9
728,2,1,6
729,6,0,7
730,7,9,15
731,2,5,16
732,6,15,2
733,9,5,7
734,3,4,0
735,1,4,8
736,4,0,2
737,6,1,14
738,2,8,3
739,5,8,16
740,4,7,15
741,2,14,9
742,0,1,5
743,6,11,12
744,2,5,6
745,1,16,6
746,7,11,6
747,3,2,11
748,4,11,5
749,1,14,14
750,0,6,9
751,5,10,1
752,4,8,8
753,3,3,2
754,1,7,14
755,1,7,7
756,7,13,2
757,4,12,7
758,9,10,2
759,9,9,1
760,4,8,3
761,8,5,13
762,4,10,1
763,0,9,16
764,2,13,5
765,4,13,8
766,5,3,9
767,1,1,5
768,1,7,11
769,6,13,8
770,4,12,1
771,7,15,7
772,1,2,1
773,9,1,8
774,4,10,8
775,2,13,3
776,4,7,12
777,1,7,11
778,5,8,16
779,5,12,11
780,3,7,2
781,8,3,15
782,3,1,1
783,1,4,14
784,4,13,15
785,5,3,5
786,6,14,11
787,8,13,14
788,9,15,10
789,4,15,3
790,1,8,9
791,5,9,13
792,3,7,4
793,8,15,16
794,0,6,0
795,3,2,5
796,2,13,0
797,5,1,14
798,1,16,3
799,2,0,7
800,8,3,10
801,3,12,8
802,4,15,6
803,4,9,9
804,0,4,15
805,8,3,13
806,8,3,14
807,3,16,8
808,3,9,2
809,1,8,13
810,7,1,2
811,3,8,16
812,5,16,15
813,9,10,8
814,6,6,6
815,3,14,8
816,2,3,5
817,6,0,7
818,1,6,9
819,3,2,15
820,6,8,6
821,0,11,5
822,7,3,6
823,2,7,8
824,1,4,2
825,7,2,2
826,1,5,2
827,4,7,0
828,2,4,12
829,4,10,4
830,2,0,8
831,1,15,9
832,7,16,12
833,9,1,10
834,6,14,3
835,1,5,6
836,1,11,0
837,2,7,11
838,4,9,8
839,8,11,2
840,1,15,3
841,7,14,5
842,7,2,15
843,4,0,0
844,8,13,13
845,0,3,10
846,7,0,8
847,3,11,2
848,1,6,5
849,3,6,1
850,1,11,4
851,0,9,8
852,7,0,2
853,7,10,15
854,0,10,0
855,3,8,15
856,5,12,14
857,5,4,0
858,2,9,15
859,7,1,10
860,6,9,4
861,6,9,11
862,9,8,4
863,2,14,5
864,8,9,14
865,3,12,8
866,5,7,8
867,2,1,4
868,2,9,3
869,5,15,13
870,6,9,5
871,0,4,9
872,8,12,4
873,2,12,16
874,9,15,3
875,2,7,9
876,8,2,16
877,8,9,6
878,8,6,1
879,8,14,14
880,7,16,1
881,4,3,15
882,9,15,14
883,3,0,15
884,0,13,11
885,6,1,3
886,6,3,0
887,3,14,8
888,2,0,8
889,1,14,10
890,3,8,14
891,2,10,16
892,2,6,1
893,9,1,13
894,3,6,3
895,0,12,9
896,0,14,13
897,5,5,11
898,7,6,10
899,8,13,3
900,1,5,1
901,4,3,14
902,4,1,14
903,6,0,4
904,0,3,12
905,2,5,3
906,9,2,3
907,1,2,9
908,4,8,3
909,7,15,15
910,4,2,7
911,7,6,6
912,3,7,2
913,9,13,1
914,8,15,1
915,8,3,11
916,4,7,13
917,7,14,2
918,1,7,6
919,2,15,9
920,1,16,7
921,2,10,16
922,2,3,16
923,3,1,13
924,2,3,8
925,3,0,8
926,2,1,0
927,3,4,6
928,9,0,12
929,1,3,7
930,7,2,6
931,4,1,13
932,0,1,2
933,3,5,10
934,5,13,8
935,5,9,2
936,8,14,3
937,6,7,12
938,3,0,10
939,2,15,1
940,6,1,7
941,7,5,11
942,6,13,8
943,6,16,11
944,3,16,14
945,2,11,12
946,7,12,9
947,8,5,7
948,1,8,3
949,1,11,12
950,7,6,13
951,5,0,15
952,6,5,11
953,4,5,0
954,9,6,15
955,5,7,1
956,1,16,13
957,3,15,11
958,3,3,3
959,4,16,13
960,7,0,9
961,8,9,1
962,9,3,12
963,1,7,12
964,1,5,4
965,6,5,13
966,9,15,4
967,1,6,2
968,4,12,0
969,4,4,5
970,5,8,10
971,4,5,5
972,0,7,1
973,6,12,0
974,2,1,8
975,2,11,6
976,3,4,7
977,1,12,7
978,5,13,16
979,1,13,16
980,2,14,4
981,0,12,6
982,3,11,8
983,8,12,4
984,1,6,12
985,2,16,3
986,6,10,1
987,7,16,7
988,1,13,13
989,6,9,9
990,2,5,4
991,3,5,4
992,9,11,8
993,0,1,1
994,1,13,16
995,2,11,5
996,2,8,7
997,0,6,3
998,8,4,12
999,9,8,0
1000,9,5,16
1001,0,11,16
1002,2,9,15
1003,5,6,2
1004,1,15,4
1005,9,1,3
1006,7,8,7
1007,8,3,10
1008,1,0,1
1009,0,6,7
1010,4,6,8
1011,1,2,1
1012,7,2,5
1013,9,2,8
1014,6,0,13
1015,4,4,1
1016,2,12,2
1017,6,12,2
1018,8,13,14
1019,1,3,2
1020,3,0,0
1021,7,4,2
1022,5,6,6
1023,4,16,0
1024,4,9,8
1025,1,9,14
1026,8,0,5
1027,1,8,12
1028,3,0,4
1029,8,5,9
1030,1,2,11
1031,2,6,1
1032,5,3,0
1033,8,7,5
1034,0,0,9
1035,6,11,7
1036,2,5,4
1037,1,11,2
1038,1,5,15
1039,7,6,0
1040,1,9,0
1041,5,4,4
1042,3,16,5
1043,4,9,13
1044,6,10,7
1045,9,7,12
1046,5,11,5
1047,0,0,2
1048,9,1,5
1049,2,11,12
1050,2,8,3
1051,4,10,14
1052,8,5,11
1053,2,7,15
1054,1,11,3
1055,7,15,10
1056,2,4,14
1057,4,15,14
1058,9,3,12
1059,4,3,16
1060,4,16,13
1061,0,10,7
1062,3,2,11
1063,9,15,14
1064,2,2,8
1065,2,8,0
1066,3,0,16
1067,3,11,1
1068,8,10,16
1069,3,1,16
1070,5,16,1
1071,7,16,12
1072,3,6,5
1073,5,15,11
1074,8,7,3
1075,1,11,16
1076,2,9,0
1077,4,4,8
1078,4,9,16
1079,6,0,2
1080,4,9,6
1081,9,4,2
1082,5,10,12
1083,1,6,13
1084,0,5,9
1085,6,6,3
1086,9,15,14
1087,5,2,12
1088,9,8,6
1089,5,0,11
1090,9,8,13
1091,7,12,4
1092,3,11,8
1093,8,7,10
1094,0,3,0
1095,3,10,12
1096,7,11,11
1097,1,12,8
1098,3,2,16
1099,6,8,3
1100,7,0,11
1101,8,8,15
1102,5,3,2
1103,9,7,13
1104,7,15,9
1105,9,9,14
1106,6,6,0
1107,9,15,12
1108,6,6,14
1109,3,12,7
1110,7,6,15
1111,4,9,11
1112,4,11,5
1113,5,7,10
1114,3,11,7
1115,5,3,9
1116,4,11,11
1117,7,8,9
1118,8,12,11
1119,7,11,0
1120,8,5,13
1121,0,12,16
1122,7,9,4
1123,6,6,15
1124,8,6,5
1125,8,11,10
1126,7,0,12
1127,3,7,9
1128,3,14,2
1129,1,3,4
1130,9,6,15
1131,5,2,8
1132,2,8,2
1133,7,7,14
1134,3,6,13
1135,5,3,16
1136,1,5,14
1137,1,16,6
1138,2,2,12
1139,1,14,11
1140,4,10,10
1141,7,16,9
1142,4,1,8
1143,7,13,14
1144,5,14,16
1145,4,9,0
1146,5,1,7
1147,4,5,10
1148,0,0,13
1149,8,5,3
1150,3,11,5
1151,6,10,16
1152,9,16,0
1153,6,14,5
1154,0,5,2
1155,2,1,9
1156,7,1,10
1157,4,12,2
1158,4,4,12
1159,4,1,15
1160,4,7,14
1161,6,15,7
1162,6,8,6
1163,4,15,8
1164,7,12,2
1165,9,15,14
1166,3,0,4
1167,4,1,11
1168,5,7,7
1169,5,10,10
1170,8,14,12
1171,7,4,0
1172,3,8,4
1173,7,7,5
1174,2,10,0
1175,7,5,0
1176,0,2,6
1177,2,10,4
1178,4,7,0
1179,1,9,0
1180,1,4,10
1181,6,10,8
1182,6,13,6
1183,9,7,12
1184,2,8,7
1185,8,1,6
1186,7,8,7
1187,2,16,15
1188,0,3,8
1189,1,2,11
1190,5,8,14
1191,0,13,3
1192,9,0,15
1193,1,6,4
1194,7,8,4
1195,0,3,1
1196,6,16,6
1197,0,4,1
1198,8,9,2
1199,6,4,13
1200,8,12,13
1201,1,3,12
1202,8,16,1
1203,0,7,10
1204,3,0,0
1205,3,10,3
1206,7,5,10
1207,2,1,10
1208,3,12,6
1209,6,11,16
1210,2,7,6
1211,1,4,1
1212,6,8,9
1213,1,10,16
1214,1,8,15
1215,3,9,4
1216,7,3,5
1217,9,12,12
1218,0,8,16
1219,8,14,4
1220,0,6,3
1221,5,1,5
1222,4,12,0
1223,0,2,6
1224,2,15,7
1225,8,4,2
1226,7,7,11
1227,2,5,4
1228,9,4,10
1229,8,6,6
1230,4,15,10
1231,0,3,0
1232,9,13,5
1233,5,14,4
1234,8,8,0
1235,5,11,15
1236,1,2,12
1237,2,14,16
1238,1,14,15
1239,3,1,5
1240,1,1,14
1241,7,2,13
1242,4,2,0
1243,5,8,9
1244,7,8,11
1245,2,1,11
1246,0,7,3
1247,9,0,4
1248,8,0,1
1249,8,3,3
1250,6,13,14
1251,2,3,13
1252,5,10,2
1253,4,2,6
1254,1,4,8
1255,9,5,6
1256,2,14,0
1257,1,8,0
1258,5,2,14
1259,8,2,10
1260,7,9,5
1261,0,2,10
1262,2,0,1
1263,4,6,10
1264,4,11,2
1265,3,9,2
1266,6,7,15
1267,8,2,14
1268,8,13,0
1269,2,12,8
1270,4,4,8
1271,0,16,13
1272,5,8,10
1273,0,2,14
1274,4,15,14
1275,4,7,13
1276,7,4,2
1277,9,1,5
1278,3,2,10
1279,4,9,7
1280,1,6,15
1281,5,7,9
1282,9,6,12
1283,7,10,6
1284,3,2,5
1285,5,0,16
1286,8,12,3
1287,8,8,16
1288,0,8,11
1289,5,0,3
1290,3,1,0
1291,3,3,5
1292,6,15,10
1293,6,6,5
1294,0,15,11
1295,1,1,3
1296,6,8,6
1297,0,7,10
1298,3,3,9
1299,5,16,7
1300,4,7,11
1301,4,6,8
1302,1,9,2
1303,2,14,7
1304,9,10,2
1305,1,6,15
1306,4,13,11
1307,6,2,3
1308,9,2,0
1309,9,12,7
1310,3,6,3
1311,9,15,13
1312,8,6,8
1313,4,6,15
1314,4,15,8
1315,3,4,2
1316,1,7,4
1317,3,15,9
1318,1,7,4
1319,8,14,0
1320,8,10,2
1321,7,12,12
1322,9,2,16
1323,4,13,3
1324,8,16,1
1325,8,10,5
1326,7,9,14
1327,9,2,1
1328,7,1,14
1329,1,8,10
1330,4,10,2
1331,5,11,12
1332,6,7,7
1333,0,11,11
1334,5,11,0
1335,2,10,6
1336,2,1,5
1337,2,3,2
1338,1,2,5
1339,5,11,2
1340,5,15,14
1341,2,2,5
1342,4,12,8
1343,9,13,11
1344,6,14,12
1345,2,2,8
1346,7,10,15
1347,7,4,14
1348,2,4,4
1349,2,13,8
1350,1,1,5
1351,1,11,4
1352,2,3,15
1353,8,2,11
1354,3,0,7
1355,7,16,5
1356,2,2,15
1357,4,11,2
1358,1,4,6
1359,7,10,12
1360,1,14,8
1361,7,8,12
1362,6,8,2
1363,7,9,13
1364,8,4,14
1365,2,9,14
1366,7,0,1
1367,3,8,2
1368,1,16,1
1369,7,6,3
1370,5,2,15
1371,8,10,4
1372,2,0,11
1373,6,15,16
1374,2,14,9
1375,2,12,5
1376,5,2,14
1377,6,3,0
1378,5,5,12
1379,0,11,15
1380,9,1,13
1381,2,3,2
1382,4,9,6
1383,3,1,12
1384,3,14,8
1385,9,10,8
1386,7,13,16
1387,6,8,12
1388,6,6,6
1389,8,12,0
1390,0,6,5
1391,4,12,15
1392,1,13,10
1393,5,14,14
1394,8,13,7
1395,2,16,15
1396,9,11,12
1397,1,4,12
1398,8,11,11
1399,0,1,6
1400,6,8,4
1401,7,4,15
1402,2,4,7
1403,1,9,16
1404,0,2,5
1405,5,6,8
1406,5,8,13
1407,2,9,3
1408,0,12,16
1409,2,8,14
1410,2,2,12
1411,0,0,5
1412,2,12,16
1413,4,11,4
1414,9,5,12
1415,8,12,6
1416,0,5,4
1417,9,1,8
1418,9,6,2
1419,4,8,7
1420,6,15,12
1421,5,16,12
1422,4,1,8
1423,9,3,3
1424,1,11,12
1425,8,1,11
1426,3,3,3
1427,4,15,11
1428,9,14,9
1429,9,5,9
1430,1,12,6
1431,2,13,14
1432,2,16,7
1433,8,10,7
1434,1,8,6
1435,9,3,9
1436,6,15,2
1437,4,0,1
1438,0,0,0
1439,9,9,10
1440,4,14,3
1441,8,14,1
1442,3,6,2
1443,8,13,4
1444,6,12,5
1445,0,12,13
1446,2,8,16
1447,5,10,14
1448,1,3,16
1449,9,16,11
1450,6,13,15
1451,2,4,1
1452,9,9,5
1453,4,5,6
1454,0,4,14
1455,9,8,16
1456,6,4,9
1457,0,12,15
1458,6,15,12
1459,2,10,0
1460,5,7,11
1461,4,16,2
1462,2,5,8
1463,3,15,0
1464,8,4,11
1465,4,0,1
1466,5,15,12
1467,5,4,11
1468,0,16,3
1469,3,8,5
1470,8,0,2
1471,5,16,2
1472,3,10,7
1473,5,16,13
1474,8,13,11
1475,6,2,14
1476,5,11,15
1477,7,13,3
1478,6,6,12
1479,3,16,8
1480,3,5,16
1481,9,11,14
1482,6,6,12
1483,1,15,10
1484,1,8,12
1485,2,0,13
1486,9,12,16
1487,0,6,13
1488,4,5,3
1489,3,0,6
1490,3,8,7
1491,6,13,14
1492,9,16,8
1493,5,3,2
1494,7,14,5
1495,3,1,10
1496,7,6,9
1497,7,15,1
1498,7,8,5
1499,8,0,14
1500,7,8,0
1501,9,16,1
1502,8,8,12
1503,3,12,2
1504,0,12,9
1505,7,10,16
1506,2,16,16
1507,7,8,9
1508,9,11,11
1509,4,7,7
1510,5,3,3
1511,4,16,13
1512,9,3,11
1513,3,0,15
1514,2,1,8
1515,1,9,4
1516,4,12,2
1517,0,2,7
1518,2,7,12
1519,3,11,7
1520,7,6,9
1521,5,8,1
1522,7,6,5
1523,8,15,14
1524,8,15,0
1525,5,5,0
1526,0,3,9
1527,1,16,9
1528,1,5,13
1529,4,13,7
1530,8,0,10
1531,3,14,16
1532,9,1,13
1533,0,7,3
1534,0,15,11
1535,0,16,6
1536,6,11,16
1537,6,2,14
1538,2,1,9
1539,3,4,9
1540,7,2,11
1541,8,4,2
1542,4,4,7
1543,7,11,6
1544,7,8,16
1545,9,15,6
1546,2,0,4
1547,4,9,10
1548,1,2,3
1549,4,16,5
1550,5,5,16
1551,2,16,9
1552,4,14,7
1553,9,15,13
1554,9,7,16
1555,1,13,11
1556,8,14,14
1557,4,4,12
1558,0,10,8
1559,9,15,12
1560,8,1,3
1561,4,13,14
1562,8,16,14
1563,7,8,16
1564,7,2,16
1565,0,14,7
1566,7,9,4
1567,8,8,14
1568,8,10,10
1569,6,8,13
1570,0,12,3
1571,4,15,9
1572,8,3,9
1573,8,6,10
1574,2,11,2
1575,4,13,10
1576,7,8,15
1577,6,14,15
1578,6,8,0
1579,6,13,0
1580,4,12,12
1581,7,3,0
1582,1,5,10
1583,8,9,8
1584,8,7,1
1585,2,4,16
1586,3,12,7
1587,6,6,8
1588,3,7,9
1589,0,13,16
1590,0,15,14
1591,3,5,12
1592,7,10,11
1593,6,0,16
1594,9,14,7
1595,7,4,15
1596,9,12,6
1597,9,6,4
1598,5,13,2
1599,4,0,7
1600,3,12,2
1601,3,3,13
1602,6,3,8
1603,1,5,7
1604,2,5,13
1605,3,14,16
1606,7,16,13
1607,3,1,6
1608,3,7,8
1609,2,8,2
1610,0,2,4
1611,3,11,11
1612,3,2,4
1613,8,7,15
1614,4,7,9
1615,3,3,15
1616,6,0,9
1617,3,10,9
1618,5,6,1
1619,0,13,8
1620,2,10,0
1621,0,10,9
1622,9,15,11
1623,0,7,14
1624,7,12,3
1625,4,1,5
1626,6,15,5
1627,9,10,7
1628,3,8,12
1629,5,14,12
1630,1,9,8
1631,9,7,9
1632,6,4,0
1633,1,9,12
1634,4,6,6
1635,5,14,1
1636,4,4,13
1637,5,10,8
1638,0,1,2
1639,5,8,10
1640,9,11,13
1641,5,13,4
1642,2,7,6
1643,1,16,12
1644,2,5,1
1645,9,3,12
1646,1,6,13
1647,9,4,0
1648,9,10,15
1649,4,12,0
1650,0,7,6
1651,8,7,11
1652,4,5,7
1653,5,4,14
1654,2,9,16
1655,9,9,11
1656,2,10,11
1657,1,12,7
1658,2,2,11
1659,1,9,0
1660,7,11,8
1661,3,0,13
1662,6,15,8
1663,8,6,13
1664,8,3,1
1665,4,4,14
