196,8,15,15
197,3,14,4
198,6,5,5
199,1,5,9
200,1,15,14
201,0,5,8
202,2,11,5
203,9,8,16
204,2,14,0
205,4,11,15
206,0,5,7
207,7,16,14
208,9,4,16
209,8,16,16
210,4,11,13
211,1,13,12
212,8,1,15
213,4,0,7
214,1,14,4
215,3,14,4
216,1,8,2
217,6,16,8
218,7,0,7
219,2,0,9
220,8,10,13
221,5,15,2
222,2,11,7
223,0,7,1
224,7,8,10
225,7,8,7
226,6,12,12
227,2,3,2
228,7,8,10
229,0,12,0
230,7,16,9
231,8,13,7
232,9,13,12
233,2,2,7
234,9,16,12
235,0,10,9
236,5,1,11
237,1,6,16
238,4,12,9
239,4,13,4
240,5,3,14
241,6,1,2
242,9,12,10
243,2,8,10
244,6,14,12
245,8,16,4
246,6,14,0
247,4,16,5
248,2,6,13
249,2,0,11
250,9,12,3
251,7,12,15
252,6,7,10
253,5,13,10
254,5,3,13
255,2,11,5
256,8,2,4
257,5,7,11
258,2,16,2
259,3,3,4
260,0,9,7
261,4,5,9
262,8,0,14
263,0,0,13
264,0,8,16
265,6,2,2
266,3,16,16
267,8,11,13
268,9,12,7
269,6,1,7
270,1,8,3
271,3,3,6
272,0,2,2
273,2,2,14
274,3,1,8
275,0,5,16
276,8,0,9
277,3,2,16
278,7,3,1
279,4,13,1
280,0,10,3
281,1,14,6
282,6,13,4
283,3,12,4
284,0,15,0
285,6,3,13
286,6,15,14
287,7,11,14
288,5,13,7
289,4,0,2
290,5,16,7
291,9,7,9
292,5,10,8
293,6,14,6
294,5,14,2
295,5,16,4
296,1,12,11
297,9,8,10
298,8,6,15
299,8,3,1
300,3,0,9
301,3,10,10
302,6,11,7
303,8,2,5
304,0,12,0
305,0,3,5
306,2,0,15
307,9,1,1
308,7,15,6
309,7,12,9
310,1,3,3
311,3,1,5
312,6,16,7
313,4,13,8
314,2,8,15
315,4,8,2
316,9,12,8
317,1,3,3
318,6,8,8
319,4,12,14
320,8,14,9
321,2,13,7
322,6,8,4
323,5,12,8
324,4,2,9
325,6,7,7
326,7,9,2
327,7,8,16
328,7,15,10
329,3,0,13
330,3,10,10
331,7,6,10
332,0,15,4
333,7,12,5
334,1,15,14
335,3,1,8
336,7,13,12
337,2,9,7
338,2,5,9
339,3,4,0
340,4,1,16
341,0,10,6
342,3,3,11
343,1,13,14
344,6,13,16
345,1,4,0
346,9,0,3
347,4,11,7
348,9,0,5
349,9,9,1
350,1,0,11
351,7,12,4
352,8,14,8
353,3,12,15
354,6,1,6
355,0,8,2
356,2,10,9
357,4,4,15
358,8,8,7
359,0,8,15
360,1,16,11
361,2,16,4
362,2,3,8
363,4,9,3
364,4,13,7
365,7,11,10
366,3,4,2
367,2,10,7
368,2,5,5
369,5,1,11
370,0,11,12
371,7,5,12
372,9,0,10
373,4,9,5
374,0,5,2
375,9,11,14
376,3,14,4
377,9,13,9
378,4,5,9
379,2,12,7
380,5,9,4
381,0,2,13
382,2,8,10
383,3,11,16
384,5,13,11
385,8,4,8
386,1,12,5
387,6,15,7
388,2,7,0
389,6,0,3
390,6,7,10
391,4,5,1
392,9,13,14
393,5,6,3
394,2,5,13
395,0,9,1
396,4,9,0
397,6,8,8
398,1,7,13
399,2,16,13
400,0,6,11
401,9,15,10
402,7,10,13
403,0,11,4
404,4,13,14
405,4,4,1
406,6,2,8
407,6,5,16
408,2,5,13
409,1,16,14
410,0,16,11
411,6,1,11
412,7,2,8
413,2,11,16
414,9,10,10
415,4,4,2
416,2,2,8
417,1,8,14
418,5,5,14
419,4,14,9
420,5,3,11
421,3,2,8
422,8,3,6
423,5,3,6
424,8,2,10
425,4,10,13
426,4,12,0
427,8,5,13
428,9,6,5
429,8,6,9
430,6,3,15
431,2,12,11
432,4,15,11
433,4,11,7
434,2,2,0
435,4,15,3
436,1,6,13
437,6,5,7
438,1,16,9
439,3,13,12
440,0,16,8
441,9,9,11
442,8,9,13
443,8,7,7
444,6,16,10
445,5,0,0
446,3,5,7
447,1,0,14
448,9,13,16
449,5,11,1
450,3,14,13
451,3,1,1
452,0,7,8
453,1,3,1
454,0,12,6
455,2,10,16
456,9,13,2
457,2,4,13
458,0,1,13
459,6,12,1
460,3,10,5
461,4,0,10
462,2,2,8
463,0,11,0
464,0,0,0
465,3,11,10
466,3,7,7
467,8,10,2
468,2,3,6
469,8,9,15
470,9,9,8
471,4,9,9
472,0,1,5
473,7,2,0
474,6,7,10
475,4,10,8
476,4,14,5
477,9,6,3
478,2,13,14
479,9,4,13
480,5,2,0
481,9,6,15
482,3,0,2
483,7,5,11
484,5,3,11
485,7,10,15
486,8,6,11
487,1,15,0
488,0,14,12
489,0,16,7
490,3,5,6
491,4,7,13
492,8,13,6
493,9,11,8
494,7,9,6
495,9,13,3
496,1,15,1
497,2,15,16
498,7,2,2
499,0,13,7
500,2,1,3
501,0,10,3
502,5,8,2
503,7,9,13
504,1,13,16
505,8,13,7
506,2,11,11
507,2,1,5
508,2,14,14
509,2,0,3
510,4,7,5
511,2,11,5
512,6,3,8
513,1,10,7
514,9,9,10
515,8,11,1
516,5,2,1
517,1,0,9
518,9,2,12
519,1,12,10
520,2,0,8
521,8,11,3
522,3,2,14
523,8,5,5
524,9,13,6
525,2,1,3
526,4,12,13
527,2,4,5
528,8,5,4
529,8,14,5
530,2,4,2
531,0,7,11
532,5,1,7
533,8,0,12
534,8,6,1
535,5,11,15
536,3,15,9
537,9,8,13
538,4,11,3
539,3,10,9
540,4,14,5
541,4,12,11
542,5,6,2
543,1,4,16
544,0,1,7
545,1,12,16
546,2,11,15
547,0,3,11
548,6,1,9
549,9,15,7
550,6,12,13
551,1,6,8
552,5,11,4
553,1,3,5
554,1,14,8
555,1,5,8
556,9,12,5
557,3,6,7
558,4,5,16
559,5,2,2
560,3,11,8
561,6,15,7
562,6,9,6
563,6,9,2
564,4,9,0
565,6,9,11
566,0,10,15
567,5,12,10
568,8,3,4
569,3,9,10
570,3,16,7
571,4,4,12
572,6,11,11
573,7,3,6
574,7,13,10
575,8,13,5
576,9,0,11
577,0,4,6
578,3,2,9
579,8,7,13
580,7,2,12
581,6,9,14
582,7,10,16
583,9,8,15
584,3,4,7
585,4,12,11
586,6,11,3
587,6,1,8
588,5,9,7
589,0,4,12
590,1,13,9
591,1,12,4
592,5,5,6
593,9,7,1
594,4,7,10
595,6,13,6
596,5,13,2
597,7,15,9
598,8,4,16
599,1,0,0
600,2,11,12
601,9,5,2
602,7,14,4
603,7,4,9
604,1,7,14
605,0,15,5
606,9,9,8
607,3,7,5
608,2,2,2
609,9,14,16
610,0,2,6
611,7,16,5
612,6,9,6
613,8,8,12
614,2,12,2
615,7,14,3
616,0,3,14
617,2,8,3
618,3,12,7
619,8,13,12
620,2,16,12
621,2,14,0
622,6,0,2
623,9,8,16
624,3,9,1
625,0,3,10
626,7,12,12
627,8,15,16
628,6,12,7
629,2,15,6
630,9,4,1
631,4,4,1
632,2,0,7
633,6,7,0
634,6,2,4
635,8,5,15
636,0,12,4
637,4,7,3
638,4,1,2
639,4,6,2
640,7,8,5
641,5,0,4
642,8,11,4
643,4,3,10
644,9,12,3
645,1,8,5
646,0,8,4
647,5,1,1
648,4,7,8
649,4,7,3
650,4,0,15
651,0,11,6
652,0,12,0
653,4,16,7
654,5,7,11
655,6,14,1
656,0,13,9
657,4,10,1
658,5,2,0
659,4,13,7
660,1,16,15
661,3,5,7
662,1,9,5
663,1,11,16
664,6,9,1
665,4,14,7
666,3,16,5
667,8,15,0
668,2,9,15
669,8,4,7
670,2,12,10
671,7,7,7
672,0,7,13
673,4,7,8
674,0,8,14
675,8,11,4
676,5,3,0
677,0,0,3
678,8,11,9
679,2,6,16
680,9,9,14
681,0,0,10
682,8,13,9
683,9,16,5
684,6,9,14
685,4,16,3
686,2,11,6
687,9,8,6
688,3,3,11
689,4,0,11
690,5,4,3
691,0,16,5
692,9,9,1
693,5,7,1
694,3,10,12
695,6,16,0
696,6,10,15
697,8,4,4
698,3,4,15
699,3,15,0
700,8,9,5
701,1,5,6
702,4,10,0
703,0,0,3
704,9,5,13
705,7,13,16
706,9,3,2
707,4,5,1
708,8,14,9
709,9,15,2
710,1,2,3
711,6,10,1
712,7,3,16
713,3,0,12
714,0,7,2
715,2,8,11
716,6,10,11
717,7,9,11
718,1,8,2
719,0,14,2
720,0,4,5
721,8,14,3
722,5,8,15
723,2,13,1
724,6,12,5
725,6,9,16
726,6,6,16
727,4,6,3
728,1,10,16
729,5,9,10
730,9,16,5
731,0,15,8
732,2,9,15
733,1,8,3
734,6,2,6
735,5,2,13
736,0,10,11
737,0,16,14
738,3,14,14
739,3,11,16
740,3,11,5
741,8,9,3
742,1,12,14
743,1,5,5
744,8,9,13
745,5,7,3
746,7,12,1
747,7,13,5
748,8,11,15
749,7,2,7
750,2,4,4
751,0,5,1
752,7,9,6
753,3,1,7
754,8,7,9
755,0,9,15
756,9,6,9
757,7,9,4
758,6,3,13
759,1,12,9
760,2,7,6
761,6,6,5
762,4,0,12
763,8,0,13
764,0,8,13
765,6,13,10
766,3,1,13
767,6,12,10
768,8,6,4
769,4,7,16
770,0,16,0
771,8,14,1
772,9,0,4
773,2,11,12
774,4,7,0
775,5,3,10
776,9,1,5
777,1,10,11
778,4,16,9
779,4,0,8
780,9,15,9
781,2,2,11
782,1,8,15
783,7,2,6
784,9,0,11
785,5,7,1
786,8,4,0
787,1,11,14
788,7,9,11
789,7,1,1
790,1,0,14
791,1,15,10
792,1,0,6
793,6,14,5
794,9,15,6
795,5,7,2
796,3,3,9
797,8,5,6
798,4,6,4
799,2,10,11
800,7,13,16
801,4,1,3
802,8,3,3
803,3,6,15
804,2,7,12
805,4,12,2
806,4,10,14
807,7,10,1
808,1,10,6
809,4,9,14
810,9,6,7
811,3,13,13
812,5,2,6
813,8,5,5
814,5,5,1
815,4,1,11
816,7,13,7
817,2,1,16
818,8,14,10
819,5,12,5
820,9,6,12
821,3,3,6
822,3,13,6
823,6,1,2
824,7,16,12
825,1,9,6
826,7,8,4
827,3,6,15
828,5,0,1
829,4,11,4
830,4,1,14
831,5,10,9
832,8,5,14
833,3,7,16
834,7,10,12
835,1,6,1
836,2,6,13
837,6,0,4
838,1,16,13
839,9,8,3
840,8,5,2
841,2,14,0
842,7,2,11
843,1,7,6
844,3,16,12
845,7,7,11
846,5,15,1
847,9,5,16
848,9,12,10
849,1,13,6
850,8,4,8
851,2,1,1
852,5,3,6
853,7,6,9
854,1,9,4
855,9,0,12
856,8,14,0
857,1,8,0
858,0,15,2
859,0,9,1
860,6,2,11
861,1,4,11
862,7,4,15
863,1,6,11
864,1,7,13
865,5,9,15
866,7,6,15
867,1,3,4
868,5,3,11
869,2,3,16
870,2,4,14
871,3,5,9
872,3,0,9
873,1,5,7
874,1,16,10
875,4,5,12
876,9,13,11
877,4,10,2
878,3,5,9
879,7,16,15
880,7,13,14
881,0,11,14
882,8,1,8
883,9,9,10
884,9,0,5
885,6,16,2
886,1,8,5
887,3,11,5
888,4,0,15
889,0,4,13
890,0,0,15
891,5,16,9
892,9,7,14
893,2,16,0
894,0,5,16
895,5,3,1
896,5,15,12
897,1,8,1
898,5,12,4
899,7,13,4
900,8,12,16
901,7,11,15
902,5,8,15
903,3,1,5
904,6,12,15
905,4,14,11
906,0,9,15
907,4,3,2
908,0,13,14
909,6,11,13
910,0,16,1
911,2,12,9
912,5,8,1
913,5,8,11
914,1,16,2
915,2,13,14
916,0,7,5
917,9,0,11
918,3,10,16
919,7,7,9
920,8,11,14
921,6,3,14
922,8,10,16
923,3,3,5
924,4,4,15
925,7,10,1
926,0,11,2
927,7,8,9
928,4,3,2
929,8,5,14
930,0,7,2
931,3,2,11
932,4,15,0
933,4,13,11
934,3,8,16
935,4,4,0
936,9,4,5
937,0,7,6
938,6,8,15
939,4,8,9
940,9,9,11
941,1,13,14
942,8,3,1
943,1,3,6
944,7,14,11
945,5,1,3
946,5,12,8
947,6,5,16
948,0,1,5
949,2,10,15
950,1,8,16
951,0,12,5
952,5,2,1
953,4,11,13
954,0,6,0
955,0,10,6
956,6,6,11
957,7,6,14
958,5,9,12
959,0,12,13
960,3,6,2
961,5,7,6
962,9,10,15
963,6,14,12
964,8,0,13
965,0,8,8
966,6,4,12
967,4,8,9
968,6,14,7
969,2,3,4
970,9,11,2
971,6,14,5
972,7,14,2
973,7,14,10
974,1,1,12
975,4,3,12
976,2,6,1
977,6,5,6
978,5,8,0
979,3,14,6
980,9,3,4
981,9,4,3
982,8,5,4
983,8,14,9
984,3,10,11
985,0,2,1
986,2,5,8
987,4,13,6
988,6,12,2
989,6,10,3
990,3,11,16
991,2,7,16
992,3,3,3
993,5,3,4
994,4,8,15
995,9,6,4
996,3,7,2
997,4,13,15
998,7,0,9
999,7,3,4
1000,0,5,16
1001,3,10,12
1002,5,6,14
1003,5,12,10
1004,6,5,8
1005,0,16,12
1006,5,3,8
1007,9,7,12
1008,6,15,15
1009,3,8,11
1010,7,4,2
1011,5,13,7
1012,1,2,8
1013,9,4,8
1014,8,13,2
1015,8,15,1
1016,9,2,9
1017,9,6,5
1018,2,14,9
1019,7,11,6
1020,2,13,2
1021,2,13,15
1022,3,12,2
1023,8,2,8
1024,7,16,0
1025,6,11,8
1026,4,11,4
1027,5,9,7
1028,4,7,14
1029,3,15,11
1030,6,9,6
1031,1,10,3
1032,4,15,7
1033,9,2,10
1034,3,12,14
1035,1,16,13
1036,6,14,4
1037,5,2,5
1038,0,1,2
1039,5,15,15
1040,7,14,2
1041,5,15,3
1042,2,5,7
1043,3,1,14
1044,3,5,4
1045,9,9,0
1046,6,2,10
1047,3,0,12
1048,6,8,13
1049,0,14,16
1050,4,11,3
1051,5,4,11
1052,0,1,9
1053,4,14,13
1054,9,4,14
1055,4,16,0
1056,6,15,13
1057,3,5,11
1058,6,14,11
1059,7,2,16
1060,0,12,6
1061,2,6,10
1062,1,12,6
1063,1,1,15
1064,4,16,6
1065,4,6,10
1066,8,2,12
1067,5,12,16
1068,9,9,5
1069,0,0,6
1070,1,2,8
1071,6,3,11
1072,5,2,8
1073,1,10,3
1074,4,10,9
1075,4,7,4
1076,8,14,9
1077,4,6,9
1078,7,9,11
1079,7,2,16
1080,3,13,4
1081,8,7,9
1082,1,9,8
1083,1,14,4
1084,9,5,5
1085,8,0,4
1086,1,8,9
1087,3,7,13
1088,3,12,4
1089,7,14,2
1090,5,6,2
1091,1,3,1
1092,5,12,7
1093,7,4,0
1094,8,3,4
1095,9,15,3
1096,6,11,3
1097,3,7,0
1098,5,9,14
1099,8,2,14
1100,4,4,4
1101,4,15,2
1102,3,4,15
1103,8,6,13
1104,4,15,8
1105,5,8,2
1106,5,15,6
1107,6,13,16
1108,7,2,0
1109,1,11,13
1110,5,10,4
1111,0,5,15
1112,5,0,8
1113,4,5,9
1114,8,13,0
1115,6,13,4
1116,2,1,4
1117,1,1,15
1118,1,8,5
1119,7,7,11
1120,9,4,6
1121,6,0,3
1122,2,8,3
1123,7,1,2
1124,0,7,15
1125,4,4,10
1126,8,12,1
1127,2,12,5
1128,2,14,1
1129,6,4,13
1130,6,2,15
1131,6,11,0
1132,4,3,3
1133,9,15,15
1134,6,16,9
1135,8,15,8
1136,4,12,2
1137,5,3,1
1138,9,12,6
1139,0,6,9
1140,3,4,9
1141,9,2,4
1142,4,10,5
1143,9,14,14
1144,8,8,13
1145,7,16,12
1146,4,0,0
1147,2,8,14
1148,2,9,8
1149,5,0,8
1150,3,4,2
1151,7,16,5
1152,6,9,14
1153,7,8,5
1154,2,13,2
1155,9,3,11
1156,3,2,12
1157,7,1,5
1158,0,10,9
1159,9,10,11
1160,4,9,16
1161,8,7,6
1162,6,8,6
1163,4,4,1
1164,7,4,10
1165,6,4,13
1166,4,12,4
1167,6,6,15
1168,2,11,7
1169,0,1,15
1170,7,16,3
1171,8,3,14
1172,4,10,0
1173,2,7,7
1174,6,12,13
1175,5,9,13
1176,5,0,11
1177,6,8,12
1178,4,8,3
1179,5,6,9
1180,5,14,13
1181,8,2,3
1182,1,3,13
1183,1,9,6
1184,7,0,16
1185,4,15,11
1186,6,2,10
1187,9,13,5
1188,6,8,1
1189,8,11,8
1190,7,8,14
1191,2,14,6
1192,2,3,9
1193,1,6,11
1194,2,1,4
1195,7,8,5
1196,7,9,13
1197,6,10,14
1198,9,16,2
1199,8,14,1
1200,5,9,3
1201,1,13,16
1202,1,13,12
1203,0,11,6
1204,2,0,12
1205,0,11,15
1206,9,16,16
1207,0,5,10
1208,1,3,7
1209,9,16,3
1210,6,8,2
1211,5,3,0
1212,5,1,14
1213,2,16,8
1214,0,13,7
1215,7,4,9
1216,0,13,3
1217,2,3,11
1218,0,15,0
1219,1,13,2
1220,3,2,1
1221,1,16,5
1222,3,9,2
1223,4,8,10
1224,7,3,1
1225,2,0,14
1226,4,10,7
1227,9,12,4
1228,5,13,4
1229,2,14,10
1230,9,7,7
1231,0,10,12
1232,3,13,2
1233,4,2,2
1234,4,1,5
1235,6,15,7
1236,6,14,16
1237,5,4,14
1238,2,5,2
1239,2,10,4
1240,5,1,13
1241,6,14,5
1242,1,7,14
1243,4,8,4
1244,2,10,10
1245,5,3,3
1246,4,0,6
1247,4,1,6
1248,8,9,2
1249,0,8,13
1250,2,2,10
1251,4,5,7
1252,0,2,1
1253,6,2,7
1254,2,11,11
1255,6,1,6
1256,8,2,3
1257,3,8,8
1258,8,14,9
1259,2,16,6
1260,0,6,3
1261,4,7,2
1262,4,3,14
1263,8,9,15
1264,8,13,2
1265,4,1,13
1266,5,4,13
1267,2,10,4
1268,2,7,14
1269,3,16,0
1270,0,12,9
1271,1,11,9
1272,9,7,12
1273,0,11,2
1274,9,0,6
1275,1,12,9
1276,9,15,3
1277,6,14,4
1278,5,16,14
1279,2,0,11
1280,2,14,0
1281,7,6,3
1282,3,13,16
1283,8,13,14
1284,5,11,8
1285,0,10,0
1286,8,0,5
1287,0,10,5
1288,7,9,11
1289,5,0,11
1290,5,0,1
1291,9,14,7
1292,5,5,5
1293,0,13,4
1294,6,8,13
1295,0,2,9
1296,3,2,13
1297,4,15,16
1298,4,7,4
1299,4,10,11
1300,8,0,4
1301,7,5,2
1302,1,7,11
1303,3,6,2
1304,4,7,6
1305,0,16,6
1306,6,7,7
1307,5,2,8
1308,1,6,3
1309,6,9,16
1310,7,11,2
1311,3,14,14
1312,4,7,9
1313,8,12,5
1314,8,11,10
1315,2,7,13
1316,8,14,16
1317,9,11,0
1318,4,13,9
1319,1,8,2
1320,6,10,1
1321,5,11,7
1322,2,4,15
1323,7,14,9
1324,8,5,9
1325,5,12,8
1326,3,2,4
1327,8,16,11
1328,5,8,6
1329,4,13,2
1330,2,5,1
1331,8,5,12
1332,9,13,3
1333,8,12,2
1334,4,11,11
1335,3,13,11
1336,3,7,4
1337,8,15,9
1338,8,3,9
1339,2,12,4
1340,0,9,2
1341,9,12,12
1342,4,4,4
1343,4,13,4
1344,8,6,16
1345,1,1,14
1346,3,3,11
1347,6,15,15
1348,1,1,1
1349,9,2,5
1350,2,8,10
1351,1,11,15
1352,6,4,14
1353,2,2,2
1354,7,15,1
1355,9,10,5
1356,4,15,7
1357,6,7,1
1358,0,0,7
1359,4,14,3
1360,4,14,2
1361,2,12,16
1362,4,12,14
1363,5,13,5
1364,0,11,15
1365,2,4,10
1366,8,2,7
1367,3,6,16
1368,7,11,2
1369,6,7,6
1370,4,8,15
1371,0,11,9
1372,0,11,9
1373,5,3,0
1374,2,1,16
1375,8,1,14
1376,2,10,16
1377,4,13,12
1378,3,1,15
1379,0,10,3
1380,2,0,14
1381,1,15,11
1382,7,10,9
1383,7,4,5
1384,5,0,7
1385,4,11,15
1386,7,4,15
1387,2,8,14
1388,4,11,13
1389,7,16,4
1390,3,10,13
1391,3,14,9
1392,1,0,6
1393,3,15,8
1394,3,4,0
1395,6,5,2
1396,6,11,10
1397,1,14,9
1398,7,8,15
1399,0,8,6
1400,4,13,7
1401,7,15,0
1402,1,12,2
1403,0,7,9
1404,6,4,13
1405,5,4,2
1406,8,12,3
1407,4,6,5
1408,4,7,0
1409,7,7,5
1410,9,1,2
1411,5,0,0
1412,0,3,2
1413,7,15,14
1414,9,5,10
1415,5,15,6
1416,1,0,15
1417,2,9,6
1418,9,3,13
1419,5,2,14
1420,5,5,13
1421,3,10,0
1422,9,9,0
1423,9,2,11
1424,1,14,12
1425,2,8,9
1426,7,14,14
1427,8,14,16
1428,0,16,3
1429,1,14,10
1430,7,8,3
1431,2,8,11
1432,7,1,9
1433,1,5,10
1434,1,4,5
1435,5,5,14
1436,5,15,7
1437,6,13,12
1438,4,13,11
1439,5,15,12
1440,9,12,16
1441,5,13,14
1442,5,6,14
1443,2,6,14
1444,3,10,13
1445,9,4,5
1446,3,6,11
1447,8,1,15
1448,5,3,14
1449,2,2,5
1450,0,7,0
1451,0,16,16
1452,0,11,8
1453,5,4,10
1454,7,14,16
1455,8,4,9
1456,5,16,11
1457,2,9,13
1458,6,6,16
1459,4,0,12
1460,4,0,1
1461,7,6,11
1462,4,2,12
1463,0,1,15
1464,5,4,1
1465,1,10,12
1466,7,7,5
1467,2,7,8
1468,3,0,9
1469,6,3,15
1470,8,2,16
1471,9,13,6
1472,8,9,10
1473,7,9,1
1474,1,2,1
1475,2,11,10
1476,3,15,3
1477,2,11,6
1478,9,4,6
1479,7,14,7
1480,5,9,7
1481,6,2,12
1482,1,9,5
1483,0,15,6
1484,7,13,13
1485,1,4,7
1486,2,14,3
1487,6,6,1
1488,9,9,4
1489,3,1,2
1490,6,0,10
1491,4,3,7
1492,4,10,5
1493,3,0,16
1494,0,15,10
1495,0,9,7
1496,6,10,4
1497,3,9,5
1498,6,14,2
1499,1,5,5
1500,3,1,12
1501,5,0,3
1502,6,9,16
1503,5,6,6
1504,0,0,13
1505,9,9,4
1506,1,8,10
1507,1,10,13
1508,8,8,4
1509,2,3,16
1510,9,9,7
1511,5,16,1
1512,0,10,10
1513,5,16,6
1514,4,4,9
1515,6,1,11
1516,7,6,12
1517,1,4,11
1518,1,15,1
1519,5,14,14
1520,3,4,15
1521,8,9,14
1522,9,9,2
1523,8,7,6
1524,3,4,15
1525,8,7,6
1526,9,15,6
1527,2,3,9
1528,6,14,5
1529,1,6,2
1530,1,10,0
1531,3,12,14
1532,5,14,4
1533,2,11,5
1534,7,3,15
1535,1,4,6
1536,9,1,8
1537,9,7,1
1538,2,6,6
1539,2,0,8
1540,7,1,4
1541,0,14,7
1542,1,3,8
1543,3,8,15
1544,9,12,11
1545,6,0,5
1546,3,4,11
1547,7,2,7
1548,2,1,4
1549,8,5,5
1550,1,14,0
1551,8,5,16
1552,0,11,9
1553,7,9,2
1554,9,1,7
1555,8,6,11
1556,5,7,14
1557,8,10,4
1558,2,15,2
1559,6,15,14
1560,4,16,1
1561,0,7,5
1562,6,13,2
1563,5,10,8
1564,8,14,10
1565,3,12,12
1566,8,3,7
1567,7,11,16
1568,5,5,2
1569,7,10,4
1570,3,9,5
1571,7,1,1
1572,0,10,15
1573,7,5,0
1574,0,12,8
1575,2,4,5
1576,2,2,15
1577,5,2,5
1578,3,10,4
1579,5,15,0
1580,1,9,10
1581,1,14,3
1582,7,3,14
1583,7,1,8
1584,6,10,6
1585,3,15,4
1586,0,14,8
1587,4,11,15
1588,2,7,16
1589,8,12,4
1590,6,12,14
1591,3,7,15
1592,1,15,7
1593,4,15,12
1594,9,3,8
1595,9,14,12
1596,4,11,4
1597,5,3,4
1598,2,5,14
1599,2,5,16
1600,7,16,6
1601,8,9,2
1602,0,0,11
1603,7,9,14
1604,9,6,1
1605,1,15,13
1606,2,6,9
1607,9,7,6
1608,4,13,16
1609,7,9,13
1610,3,7,1
1611,4,2,5
1612,3,7,14
1613,3,9,8
1614,1,16,16
1615,8,7,6
1616,8,9,16
1617,5,6,11
1618,3,11,12
1619,8,14,10
1620,6,2,0
1621,3,3,4
1622,4,16,15
1623,3,15,2
1624,2,11,15
1625,0,12,4
1626,2,0,8
1627,7,5,9
1628,3,0,9
1629,6,8,3
1630,8,16,4
1631,3,14,0
1632,9,16,15
1633,7,1,6
1634,3,5,8
1635,1,9,3
1636,7,7,4
1637,5,4,3
1638,8,10,12
1639,8,8,12
1640,2,7,16
1641,0,5,13
1642,6,13,7
1643,6,2,14
1644,4,11,5
1645,6,5,2
1646,5,2,6
1647,7,1,15
1648,0,7,15
1649,6,7,6
1650,6,0,16
1651,7,1,8
1652,7,14,15
1653,3,11,12
1654,9,5,0
1655,2,9,5
1656,5,14,6
1657,9,14,7
1658,7,14,5
1659,1,12,15
1660,7,13,14
1661,2,16,2
1662,4,0,13
1663,5,2,11
1664,1,4,9
1665,3,15,16
